relative_hour_bucket,transaction_count,amount_usd,product_top,product_top_share,unique_product,unique_card1_proxy,card4_top,card4_top_share,addr2_top,addr2_top_share,identity_coverage,device_type_top,device_type_top_share,labelled_fraud_count,labelled_fraud_rate,labelled_fraud_amount_usd
2656,198,32531.669,W,0.7929292929292929,5,149,visa,0.6919191919191919,87.0,0.8636363636363636,0.16666666666666666,desktop,0.13131313131313133,7,0.03535353535353535,376.258
2657,185,30069.1,W,0.7567567567567568,5,144,visa,0.6324324324324324,87.0,0.8486486486486486,0.20540540540540542,desktop,0.15135135135135136,14,0.07567567567567568,3740.822
2658,194,34963.893,W,0.845360824742268,5,147,visa,0.6855670103092784,87.0,0.9072164948453608,0.12886597938144329,desktop,0.09278350515463918,12,0.061855670103092786,4514.902
2659,180,23276.205,W,0.8111111111111111,5,129,visa,0.65,87.0,0.9222222222222223,0.17777777777777778,desktop,0.14444444444444443,1,0.005555555555555556,226.0
2660,202,35013.784,W,0.8811881188118812,5,141,visa,0.7128712871287128,87.0,0.9504950495049505,0.10396039603960396,desktop,0.06435643564356436,12,0.0594059405940594,1857.639
2661,225,30351.247,W,0.8711111111111111,5,166,visa,0.7111111111111111,87.0,0.92,0.1111111111111111,desktop,0.07111111111111111,12,0.05333333333333334,375.447
2662,187,23762.744000000002,W,0.839572192513369,5,141,visa,0.6737967914438503,87.0,0.9037433155080213,0.15508021390374332,desktop,0.11764705882352941,5,0.026737967914438502,259.561
2663,200,26231.616,W,0.85,5,149,visa,0.595,87.0,0.89,0.13,desktop,0.08,4,0.02,522.851
2664,174,18287.08,W,0.867816091954023,5,123,visa,0.6436781609195402,87.0,0.8908045977011494,0.10344827586206896,desktop,0.06896551724137931,2,0.011494252873563218,149.95
2665,170,22840.286,W,0.8352941176470589,5,126,visa,0.6411764705882353,87.0,0.9,0.16470588235294117,mobile,0.08235294117647059,1,0.0058823529411764705,14.985
2666,136,14334.147,W,0.7426470588235294,4,96,visa,0.6176470588235294,87.0,0.8235294117647058,0.23529411764705882,desktop,0.16911764705882354,1,0.007352941176470588,113.0
2667,122,11515.974000000002,W,0.6065573770491803,5,81,visa,0.6967213114754098,87.0,0.6721311475409836,0.3770491803278688,desktop,0.28688524590163933,4,0.03278688524590164,373.712
2668,79,5621.0070000000005,W,0.5822784810126582,5,58,visa,0.6075949367088608,87.0,0.6329113924050633,0.4177215189873418,desktop,0.21518987341772153,7,0.08860759493670886,337.505
2669,36,3724.225,W,0.5555555555555556,5,28,visa,0.6111111111111112,87.0,0.6388888888888888,0.4444444444444444,mobile,0.2777777777777778,2,0.05555555555555555,151.45
2670,18,1939.384,W,0.9444444444444444,2,16,visa,0.5555555555555556,87.0,0.9444444444444444,0.05555555555555555,mobile,0.05555555555555555,0,0.0,
2671,11,1104.115,W,0.9090909090909091,2,10,visa,0.7272727272727273,87.0,0.9090909090909091,0.09090909090909091,mobile,0.09090909090909091,2,0.18181818181818182,165.215
2672,8,990.6800000000001,W,1.0,1,8,visa,0.625,87.0,1.0,0.0,,,1,0.125,77.95
2673,9,1146.6699999999998,W,1.0,1,9,visa,0.7777777777777778,87.0,1.0,0.0,,,0,0.0,
2674,18,1262.42,W,0.8888888888888888,3,18,visa,0.6111111111111112,87.0,0.9444444444444444,0.1111111111111111,desktop,0.1111111111111111,1,0.05555555555555555,117.0
2675,46,7684.29,W,0.8913043478260869,2,37,visa,0.5217391304347826,87.0,1.0,0.10869565217391304,mobile,0.10869565217391304,2,0.043478260869565216,278.0
2676,77,7754.544000000001,W,0.935064935064935,5,62,visa,0.7012987012987013,87.0,0.987012987012987,0.06493506493506493,mobile,0.03896103896103896,3,0.03896103896103896,365.0
2677,138,20608.328,W,0.855072463768116,5,110,visa,0.6159420289855072,87.0,0.9347826086956522,0.12318840579710146,desktop,0.10144927536231885,6,0.043478260869565216,860.0
2678,184,32329.724,W,0.8695652173913043,5,126,visa,0.6413043478260869,87.0,0.9184782608695652,0.13043478260869565,desktop,0.10326086956521739,3,0.016304347826086956,702.0740000000001
2679,196,29492.209000000003,W,0.8520408163265306,5,143,visa,0.6785714285714286,87.0,0.923469387755102,0.14285714285714285,desktop,0.10204081632653061,9,0.04591836734693878,1471.025
2680,219,37222.868,W,0.8356164383561644,5,150,visa,0.6210045662100456,87.0,0.9178082191780822,0.1415525114155251,desktop,0.0867579908675799,5,0.0228310502283105,1120.94
2681,216,37510.314,W,0.8101851851851852,5,152,visa,0.6944444444444444,87.0,0.8796296296296297,0.18055555555555555,desktop,0.11574074074074074,8,0.037037037037037035,861.0889999999999
2682,229,34333.853,W,0.8558951965065502,5,164,visa,0.6331877729257642,87.0,0.9213973799126638,0.12663755458515283,desktop,0.1091703056768559,5,0.021834061135371178,615.904
2683,227,38854.334,W,0.775330396475771,5,152,visa,0.6079295154185022,87.0,0.8634361233480177,0.20704845814977973,desktop,0.13215859030837004,7,0.030837004405286344,639.465
2684,223,32686.568,W,0.8116591928251121,5,146,visa,0.6860986547085202,87.0,0.8609865470852018,0.17488789237668162,desktop,0.09417040358744394,8,0.03587443946188341,1496.365
2685,211,35695.557,W,0.8483412322274881,5,151,visa,0.7203791469194313,87.0,0.8815165876777251,0.11848341232227488,desktop,0.0995260663507109,7,0.03317535545023697,645.568
2686,221,28091.727000000006,W,0.8371040723981901,5,148,visa,0.6787330316742082,87.0,0.9004524886877828,0.13122171945701358,desktop,0.09049773755656108,9,0.04072398190045249,1469.95
2687,212,27859.283000000003,W,0.8584905660377359,5,156,visa,0.6367924528301887,87.0,0.9056603773584906,0.11320754716981132,desktop,0.08018867924528301,9,0.04245283018867924,5311.0
2688,225,27838.349000000002,W,0.8755555555555555,5,156,visa,0.7333333333333333,87.0,0.9511111111111111,0.11555555555555555,desktop,0.08444444444444445,3,0.013333333333333334,318.576
2689,205,20339.050000000003,W,0.8195121951219512,5,149,visa,0.7073170731707317,87.0,0.8682926829268293,0.17560975609756097,desktop,0.08780487804878048,11,0.05365853658536585,457.43199999999996
2690,114,13917.632,W,0.7368421052631579,5,82,visa,0.7894736842105263,87.0,0.7982456140350878,0.2543859649122807,desktop,0.19298245614035087,7,0.06140350877192982,264.126
2691,98,15975.185000000001,W,0.7040816326530612,5,71,visa,0.7346938775510204,87.0,0.7755102040816326,0.29591836734693877,mobile,0.17346938775510204,3,0.030612244897959183,181.739
2692,82,6008.031,W,0.5975609756097561,4,55,visa,0.6707317073170732,87.0,0.6707317073170732,0.3902439024390244,desktop,0.21951219512195122,5,0.06097560975609756,128.695
2693,48,4316.934,C,0.5208333333333334,4,32,visa,0.7083333333333334,87.0,0.4791666666666667,0.5625,desktop,0.3125,9,0.1875,2387.228
2694,33,2114.517,C,0.48484848484848486,4,26,visa,0.6060606060606061,87.0,0.5151515151515151,0.5454545454545454,mobile,0.36363636363636365,6,0.18181818181818182,215.712
2695,16,2220.9930000000004,W,0.75,3,14,visa,0.8125,87.0,0.8125,0.25,desktop,0.1875,0,0.0,
2696,14,2748.283,W,0.7142857142857143,2,12,visa,0.8571428571428571,87.0,0.7142857142857143,0.2857142857142857,mobile,0.14285714285714285,4,0.2857142857142857,1722.996
2697,20,3900.448,W,0.85,3,15,mastercard,0.65,87.0,0.95,0.15,desktop,0.15,1,0.05,39.998
2698,23,2489.65,W,0.9565217391304348,2,23,mastercard,0.6086956521739131,87.0,0.9565217391304348,0.043478260869565216,desktop,0.043478260869565216,0,0.0,
2699,54,5364.32,W,0.8333333333333334,4,44,visa,0.6111111111111112,87.0,1.0,0.16666666666666666,mobile,0.09259259259259259,0,0.0,
2700,79,11938.210000000003,W,0.8227848101265823,5,62,visa,0.5822784810126582,87.0,0.9873417721518988,0.17721518987341772,desktop,0.11392405063291139,6,0.0759493670886076,908.99
2701,119,16261.487000000003,W,0.8739495798319328,4,99,visa,0.6134453781512605,87.0,0.9747899159663865,0.12605042016806722,desktop,0.10084033613445378,3,0.025210084033613446,1039.9
2702,171,25217.498999999996,W,0.847953216374269,5,130,visa,0.695906432748538,87.0,0.9415204678362573,0.15204678362573099,desktop,0.08771929824561403,7,0.04093567251461988,958.0
2703,179,22236.293,W,0.7262569832402235,5,131,visa,0.5921787709497207,87.0,0.8435754189944135,0.24022346368715083,desktop,0.1564245810055866,7,0.03910614525139665,1828.9
2704,173,24622.485,W,0.8092485549132948,5,123,visa,0.653179190751445,87.0,0.9075144508670521,0.18497109826589594,desktop,0.10982658959537572,3,0.017341040462427744,2909.48
2705,212,34956.205,W,0.7971698113207547,5,161,visa,0.6462264150943396,87.0,0.8773584905660378,0.1792452830188679,desktop,0.1320754716981132,1,0.0047169811320754715,141.0
2706,238,34942.723,W,0.7857142857142857,5,162,visa,0.6596638655462185,87.0,0.8403361344537815,0.19747899159663865,desktop,0.15966386554621848,9,0.037815126050420166,4033.7239999999997
2707,210,32468.771,W,0.7380952380952381,5,143,visa,0.6095238095238096,87.0,0.8238095238095238,0.2571428571428571,desktop,0.17142857142857143,9,0.04285714285714286,1971.307
2708,219,34715.99799999999,W,0.7488584474885844,5,170,visa,0.6210045662100456,87.0,0.821917808219178,0.2374429223744292,desktop,0.1780821917808219,10,0.045662100456621,836.634
2709,259,35630.140999999996,W,0.7374517374517374,5,175,visa,0.640926640926641,87.0,0.7799227799227799,0.22393822393822393,desktop,0.12355212355212356,14,0.05405405405405406,1951.5520000000001
2710,238,41195.858,W,0.680672268907563,5,165,visa,0.6302521008403361,87.0,0.8109243697478992,0.2689075630252101,desktop,0.18067226890756302,11,0.046218487394957986,3780.195
2711,196,24529.930999999997,W,0.7806122448979592,5,135,visa,0.6173469387755102,87.0,0.826530612244898,0.20408163265306123,desktop,0.11224489795918367,10,0.05102040816326531,1094.935
2712,181,20241.550000000003,W,0.7569060773480663,5,122,visa,0.6519337016574586,87.0,0.856353591160221,0.22099447513812154,desktop,0.143646408839779,8,0.04419889502762431,1270.358
2713,148,19020.483,W,0.7364864864864865,5,105,visa,0.6824324324324325,87.0,0.777027027027027,0.25,desktop,0.1554054054054054,3,0.02027027027027027,312.43600000000004
2714,114,20064.219,W,0.7368421052631579,5,92,visa,0.6666666666666666,87.0,0.8070175438596491,0.2631578947368421,desktop,0.17543859649122806,9,0.07894736842105263,2770.4539999999997
2715,94,12555.364000000003,W,0.6063829787234043,4,68,visa,0.648936170212766,87.0,0.6808510638297872,0.39361702127659576,mobile,0.2127659574468085,8,0.0851063829787234,524.042
2716,94,13551.736,W,0.5638297872340425,4,64,visa,0.648936170212766,87.0,0.6808510638297872,0.43617021276595747,desktop,0.26595744680851063,5,0.05319148936170213,432.243
2717,44,4093.083,C,0.45454545454545453,4,31,visa,0.6590909090909091,87.0,0.5454545454545454,0.5681818181818182,desktop,0.4090909090909091,3,0.06818181818181818,149.144
2718,22,2305.52,W,0.5909090909090909,2,20,mastercard,0.5454545454545454,87.0,0.5909090909090909,0.4090909090909091,desktop,0.2727272727272727,0,0.0,
2719,24,2224.322,C,0.5833333333333334,2,21,visa,0.875,87.0,0.4166666666666667,0.5833333333333334,desktop,0.4583333333333333,10,0.4166666666666667,850.382
2720,23,2050.919,W,0.6521739130434783,2,20,visa,0.5217391304347826,87.0,0.6521739130434783,0.34782608695652173,desktop,0.17391304347826086,8,0.34782608695652173,837.0869999999999
2721,22,2776.4449999999997,W,0.9545454545454546,2,20,visa,0.8636363636363636,87.0,0.9545454545454546,0.045454545454545456,desktop,0.045454545454545456,1,0.045454545454545456,49.0
2722,18,2260.3,W,0.7777777777777778,3,15,visa,0.5555555555555556,87.0,1.0,0.2222222222222222,desktop,0.2222222222222222,2,0.1111111111111111,103.0
2723,50,4921.93,W,0.9,3,46,visa,0.7,87.0,0.98,0.1,desktop,0.1,0,0.0,
2724,89,15421.392,W,0.797752808988764,5,77,visa,0.5280898876404494,87.0,0.9325842696629213,0.19101123595505617,mobile,0.10112359550561797,1,0.011235955056179775,445.0
2725,150,26266.953,W,0.76,5,114,visa,0.64,87.0,0.9066666666666666,0.21333333333333335,desktop,0.11333333333333333,1,0.006666666666666667,151.0
2726,161,22401.892,W,0.7453416149068323,5,120,visa,0.6086956521739131,87.0,0.8819875776397516,0.2484472049689441,desktop,0.16149068322981366,6,0.037267080745341616,573.415
2727,202,33822.537,W,0.7227722772277227,5,143,visa,0.6089108910891089,87.0,0.8663366336633663,0.2524752475247525,desktop,0.18811881188118812,14,0.06930693069306931,4034.21
2728,223,34942.324,W,0.7847533632286996,5,157,visa,0.6905829596412556,87.0,0.9192825112107623,0.2062780269058296,desktop,0.17040358744394618,6,0.026905829596412557,192.288
2729,196,34785.674999999996,W,0.7193877551020408,5,137,visa,0.6938775510204082,87.0,0.8061224489795918,0.21428571428571427,desktop,0.14285714285714285,13,0.0663265306122449,2015.7549999999999
2730,244,36339.084,W,0.7622950819672131,5,169,visa,0.6352459016393442,87.0,0.8524590163934426,0.21721311475409835,desktop,0.1721311475409836,6,0.02459016393442623,437.097
2731,203,31478.361999999997,W,0.7635467980295566,5,147,visa,0.6995073891625616,87.0,0.8472906403940886,0.20689655172413793,mobile,0.11330049261083744,20,0.09852216748768473,2092.3540000000003
2732,238,36092.642,W,0.7899159663865546,5,164,visa,0.6764705882352942,87.0,0.8823529411764706,0.18487394957983194,desktop,0.13865546218487396,5,0.02100840336134454,1935.556
2733,237,32650.182000000004,W,0.8185654008438819,4,171,visa,0.6751054852320675,87.0,0.9156118143459916,0.16877637130801687,desktop,0.12658227848101267,14,0.05907172995780591,2223.791
2734,200,29093.52,W,0.845,5,143,visa,0.625,87.0,0.885,0.15,desktop,0.105,6,0.03,2804.7619999999997
2735,250,37512.873999999996,W,0.784,5,180,visa,0.688,87.0,0.836,0.196,desktop,0.132,12,0.048,1252.706
2736,200,28641.511,W,0.78,5,151,visa,0.735,87.0,0.865,0.195,desktop,0.1,8,0.04,1363.422
2737,169,18889.131,W,0.7928994082840237,4,126,visa,0.650887573964497,87.0,0.8284023668639053,0.20118343195266272,desktop,0.1301775147928994,6,0.03550295857988166,1098.1309999999999
2738,120,13594.878999999999,W,0.6916666666666667,5,93,visa,0.6666666666666666,87.0,0.775,0.30833333333333335,desktop,0.16666666666666666,9,0.075,1899.159
2739,84,8334.170000000002,W,0.5833333333333334,4,64,visa,0.7142857142857143,87.0,0.6071428571428571,0.40476190476190477,mobile,0.2261904761904762,10,0.11904761904761904,783.332
2740,56,4169.279,W,0.48214285714285715,5,42,mastercard,0.5,87.0,0.6428571428571429,0.4642857142857143,mobile,0.26785714285714285,3,0.05357142857142857,171.599
2741,58,6383.736,C,0.5,5,45,visa,0.7068965517241379,87.0,0.4827586206896552,0.5862068965517241,mobile,0.3448275862068966,8,0.13793103448275862,1195.8120000000001
2742,31,2021.868,C,0.6774193548387096,2,19,visa,0.6774193548387096,87.0,0.3225806451612903,0.6774193548387096,mobile,0.45161290322580644,5,0.16129032258064516,59.815
2743,16,3033.746,W,0.5,3,14,visa,0.5625,87.0,0.5,0.5,mobile,0.25,3,0.1875,1946.345
2744,11,979.203,W,0.6363636363636364,2,9,visa,0.6363636363636364,87.0,0.6363636363636364,0.36363636363636365,mobile,0.36363636363636365,2,0.18181818181818182,99.572
2745,12,961.195,W,0.9166666666666666,2,11,visa,0.5833333333333334,87.0,0.9166666666666666,0.08333333333333333,mobile,0.08333333333333333,0,0.0,
2746,23,4457.253,W,0.43478260869565216,4,18,mastercard,0.5217391304347826,87.0,0.6521739130434783,0.5652173913043478,desktop,0.391304347826087,11,0.4782608695652174,1837.5439999999999
2747,30,2654.834,W,0.7333333333333333,3,24,visa,0.5333333333333333,87.0,0.7333333333333333,0.26666666666666666,mobile,0.13333333333333333,0,0.0,
2748,43,4124.268,W,0.8604651162790697,4,38,visa,0.627906976744186,87.0,0.9069767441860465,0.13953488372093023,mobile,0.11627906976744186,0,0.0,
2749,76,10822.651,W,0.8421052631578947,4,66,visa,0.6447368421052632,87.0,0.9078947368421053,0.15789473684210525,mobile,0.10526315789473684,4,0.05263157894736842,2901.81
2750,143,16545.413,W,0.7902097902097902,4,114,visa,0.6573426573426573,87.0,0.8601398601398601,0.2097902097902098,mobile,0.11188811188811189,4,0.027972027972027972,1682.9
2751,191,24712.537000000004,W,0.7905759162303665,5,131,visa,0.743455497382199,87.0,0.8638743455497382,0.20418848167539266,desktop,0.1256544502617801,8,0.041884816753926704,3143.9
2752,162,23547.989,W,0.7839506172839507,4,127,visa,0.6975308641975309,87.0,0.845679012345679,0.19753086419753085,mobile,0.1111111111111111,9,0.05555555555555555,3337.8
2753,214,26642.594,W,0.7757009345794392,5,161,visa,0.616822429906542,87.0,0.8177570093457944,0.1822429906542056,mobile,0.09345794392523364,10,0.04672897196261682,1648.458
2754,176,20208.763,W,0.7443181818181818,5,136,visa,0.7045454545454546,87.0,0.8579545454545454,0.23863636363636365,mobile,0.13636363636363635,10,0.056818181818181816,2034.921
2755,195,24776.161,W,0.7538461538461538,5,138,visa,0.6666666666666666,87.0,0.8102564102564103,0.24102564102564103,desktop,0.14871794871794872,16,0.08205128205128205,1316.564
2756,170,14898.177000000001,W,0.7411764705882353,5,123,visa,0.6352941176470588,87.0,0.8235294117647058,0.2411764705882353,mobile,0.14705882352941177,13,0.07647058823529412,795.557
2757,209,26069.331000000002,W,0.7799043062200957,5,155,visa,0.6985645933014354,87.0,0.861244019138756,0.20095693779904306,desktop,0.1339712918660287,5,0.023923444976076555,1436.483
2758,197,23730.459000000003,W,0.8375634517766497,5,137,visa,0.6903553299492385,87.0,0.868020304568528,0.16243654822335024,mobile,0.08629441624365482,4,0.02030456852791878,107.731
2759,172,15423.199000000002,W,0.7558139534883721,5,121,visa,0.686046511627907,87.0,0.8546511627906976,0.21511627906976744,desktop,0.12209302325581395,2,0.011627906976744186,232.133
2760,143,12593.588,W,0.7832167832167832,5,103,visa,0.6573426573426573,87.0,0.8601398601398601,0.20279720279720279,desktop,0.11888111888111888,8,0.055944055944055944,1606.671
2761,122,11342.743000000002,W,0.639344262295082,5,91,visa,0.6557377049180327,87.0,0.6885245901639344,0.36065573770491804,desktop,0.23770491803278687,4,0.03278688524590164,422.187
2762,88,8106.2880000000005,W,0.625,5,68,visa,0.75,87.0,0.6818181818181818,0.375,desktop,0.20454545454545456,0,0.0,
2763,79,7492.987000000001,W,0.6455696202531646,3,62,visa,0.6329113924050633,87.0,0.7341772151898734,0.35443037974683544,mobile,0.25316455696202533,8,0.10126582278481013,450.118
2764,74,7930.399,W,0.7432432432432432,3,58,visa,0.5,87.0,0.7837837837837838,0.24324324324324326,desktop,0.12162162162162163,0,0.0,
2765,31,2392.6079999999993,W,0.6774193548387096,3,25,visa,0.7741935483870968,87.0,0.6774193548387096,0.2903225806451613,mobile,0.16129032258064516,2,0.06451612903225806,200.0
2766,38,3006.004,C,0.6578947368421053,3,23,visa,0.6578947368421053,87.0,0.34210526315789475,0.7105263157894737,desktop,0.47368421052631576,9,0.23684210526315788,284.39799999999997
2767,28,1057.44,C,0.6071428571428571,2,15,visa,0.9642857142857143,87.0,0.39285714285714285,0.6071428571428571,mobile,0.32142857142857145,13,0.4642857142857143,365.96199999999993
2768,13,556.465,C,0.6923076923076923,2,10,mastercard,0.5384615384615384,87.0,0.3076923076923077,0.6923076923076923,mobile,0.6923076923076923,6,0.46153846153846156,87.307
2769,15,1510.23,W,0.3333333333333333,4,14,visa,0.6666666666666666,87.0,0.6666666666666666,0.6,desktop,0.6,5,0.3333333333333333,54.379999999999995
2770,16,1736.391,W,0.9375,2,11,mastercard,0.625,87.0,0.9375,0.0625,desktop,0.0625,2,0.125,427.69100000000003
